Calendar Year,School Name,State,School Type,ICSEA,ICSEA Percentile,Full Time Equivalent Teaching Staff,Full Time Equivalent Enrolments
2021,Bairnsdale Primary School,VIC,Primary,926.0,15.0,15.4,194.0
2021,Forest Street Primary School,VIC,Primary,926.0,15.0,25.7,284.0
2021,Currajong State School,QLD,Primary,926.0,15.0,43.4,594.0
2021,Jandowae Prep-10 State School,QLD,Combined,926.0,15.0,14.2,143.0
2021,Home Hill State School,QLD,Primary,926.0,15.0,14.8,214.0
2021,Rockhampton State High School,QLD,Secondary,926.0,15.0,91.9,1152.3
2021,Redbank Plains State High School,QLD,Secondary,926.0,15.0,123.0,1490.0
2021,Spencer Park Primary School,WA,Primary,926.0,15.0,18.0,267.0
2021,O'Connor Primary School,WA,Primary,926.0,15.0,45.2,694.6
2021,Tailem Bend Primary School,SA,Primary,926.0,15.0,11.5,160.0
2021,Brahma Lodge Primary School,SA,Primary,926.0,15.0,16.8,241.0
2021,Morphett Vale East School,SA,Primary,926.0,15.0,17.4,233.0
2021,Mark Oliphant College (B-12),SA,Combined,926.0,15.0,126.9,1665.0
2021,Alyangula Area School,NT,Combined,926.0,15.0,13.0,212.0
2021,Sprent Primary School,TAS,Primary,925.0,15.0,3.3,31.4
2021,Mount Kanwary Public School,NSW,Primary,925.0,15.0,2.5,21.0
2021,Paxton Public School,NSW,Primary,925.0,15.0,3.9,70.0
2021,Wyoming Public School,NSW,Primary,925.0,15.0,24.5,361.0
2021,Singleton Heights Public School,NSW,Primary,925.0,15.0,30.6,516.0
2021,Cundletown Public School,NSW,Primary,925.0,15.0,23.0,325.0
2021,Macksville Public School,NSW,Primary,925.0,15.0,21.9,289.0
2021,Woodburn Public School,NSW,Primary,925.0,15.0,10.6,132.0
2021,Walcha Central School,NSW,Combined,925.0,15.0,22.0,258.0
2021,Gerogery Public School,NSW,Primary,925.0,15.0,1.8,19.0
2021,Young North Public School,NSW,Primary,925.0,15.0,21.3,297.0
2021,Euston Public School,NSW,Primary,925.0,15.0,5.1,89.0
2021,Goroke P-12 College,VIC,Combined,925.0,15.0,14.5,68.0
2021,Wyndham Central Secondary College,VIC,Secondary,925.0,15.0,106.4,1318.4
2021,Monterey Secondary College,VIC,Secondary,925.0,15.0,31.9,302.0
2021,The Gums State School,QLD,Primary,925.0,15.0,2.5,33.0
2021,Kingston State College,QLD,Secondary,925.0,15.0,82.7,890.1
2021,Balga Primary School,WA,Primary,925.0,15.0,12.4,174.0
2021,Picton Primary School,WA,Primary,925.0,15.0,10.2,145.2
2021,Nhulunbuy High School,NT,Secondary,925.0,15.0,24.8,280.0
2021,Wynyard High School,TAS,Secondary,924.0,15.0,21.8,264.8
2021,Invermay Primary School,TAS,Primary,924.0,15.0,21.6,310.6
2021,Brighton Primary School,TAS,Primary,924.0,15.0,38.4,540.6
2021,West Wallsend High School,NSW,Secondary,924.0,15.0,56.9,658.0
2021,Mount George Public School,NSW,Primary,924.0,15.0,3.3,23.0
2021,Wallabadah Public School,NSW,Primary,924.0,15.0,2.6,24.0
2021,Tooleybuc Central School,NSW,Combined,924.0,15.0,13.1,121.0
2021,Windellama Public School,NSW,Primary,924.0,15.0,2.5,23.0
2021,Illawarra Sports High School,NSW,Secondary,924.0,15.0,71.4,862.0
2021,Kandos High School,NSW,Secondary,924.0,15.0,25.4,182.5
2021,Murchison Primary School,VIC,Primary,924.0,15.0,6.4,77.0
2021,Newmerella Primary School,VIC,Primary,924.0,15.0,5.4,81.4
2021,Lavers Hill K-12 College,VIC,Combined,924.0,15.0,18.5,81.0
2021,Wedderburn College,VIC,Combined,924.0,15.0,21.6,181.3
2021,Eagleby South State School,QLD,Primary,924.0,15.0,38.1,491.0
2021,Townsville State High School,QLD,Secondary,924.0,15.0,77.0,823.0
2021,Carnamah District High School,WA,Combined,924.0,15.0,9.3,67.0
2021,Driver Primary School,NT,Primary,924.0,15.0,24.4,418.0
2021,Yolla District School,TAS,Combined,923.0,15.0,16.0,166.3
2021,Thomas Reddall High School,NSW,Secondary,923.0,14.0,50.2,457.0
2021,Mallawa Public School,NSW,Primary,923.0,15.0,1.3,8.0
2021,Coolah Central School,NSW,Combined,923.0,14.0,23.8,212.0
2021,Rockley Public School,NSW,Primary,923.0,14.0,1.3,8.0
2021,Seaspray Primary School,VIC,Primary,923.0,15.0,3.0,12.0
2021,Millwarra Primary School,VIC,Primary,923.0,14.0,8.1,79.0
2021,Gatton State School,QLD,Primary,923.0,15.0,38.9,453.0
2021,Ingham State School,QLD,Primary,923.0,15.0,26.0,313.0
2021,Maryborough West State School,QLD,Primary,923.0,15.0,26.8,321.0
2021,Biloela State School,QLD,Primary,923.0,15.0,27.5,362.0
2021,Blackwater State High School,QLD,Secondary,923.0,14.0,32.4,367.0
2021,Dysart State High School,QLD,Secondary,923.0,15.0,15.8,171.8
2021,Burdekin Christian College,QLD,Combined,923.0,14.0,21.8,222.0
2021,Useless Loop Primary School,WA,Primary,923.0,15.0,4.0,25.6
2021,Willandra Primary School,WA,Primary,923.0,15.0,33.5,555.6
2021,Windermere Primary School,TAS,Primary,923.0,15.0,39.6,530.8
2021,Wauchope Public School,NSW,Primary,922.0,14.0,43.1,660.0
2021,Ilford Public School,NSW,Primary,922.0,14.0,3.0,24.0
2021,Cowra High School,NSW,Secondary,922.0,14.0,49.8,519.8
2021,Echuca East Primary School,VIC,Primary,922.0,14.0,21.5,308.0
2021,Lakes Entrance Primary School,VIC,Primary,922.0,14.0,17.6,238.4
2021,Tanjil South Primary School,VIC,Primary,922.0,14.0,2.0,14.0
2021,Winton State School,QLD,Combined,922.0,14.0,11.1,79.0
2021,Coominya State School,QLD,Primary,922.0,14.0,5.4,88.0
2021,Tom Price Senior High School,WA,Secondary,922.0,14.0,32.6,299.0
2021,Orelia Primary School,WA,Primary,922.0,14.0,19.6,305.6
2021,East Kenwick Primary School,WA,Primary,922.0,14.0,22.0,367.0
2021,Port Wakefield Primary School,SA,Primary,922.0,14.0,4.6,33.0
2021,South Downs Primary School,SA,Primary,922.0,14.0,13.4,139.0
2021,St Marys District School,TAS,Combined,921.0,14.0,28.6,289.5
2021,Campbell Town District High School,TAS,Combined,921.0,14.0,23.0,211.9
2021,Holroyd High School,NSW,Secondary,921.0,14.0,67.8,428.0
2021,Bligh Park Public School,NSW,Primary,921.0,14.0,22.6,320.0
2021,Kearsley Public School,NSW,Primary,921.0,14.0,7.4,107.0
2021,Tanilba Bay Public School,NSW,Primary,921.0,14.0,24.6,431.0
2021,Comboyne Public School,NSW,Primary,921.0,14.0,2.6,27.0
2021,Ulmarra Public School,NSW,Primary,921.0,14.0,4.0,70.0
2021,Maclean Public School,NSW,Primary,921.0,14.0,11.6,203.0
2021,Sandon Public School,NSW,Primary,921.0,14.0,16.7,220.0
2021,Cooerwull Public School,NSW,Primary,921.0,14.0,28.1,383.0
2021,Moe (Albert Street) Primary School,VIC,Primary,921.0,14.0,12.0,144.0
2021,Richlands East State School,QLD,Primary,921.0,14.0,34.9,473.0
2021,Richmond Hill State School,QLD,Primary,921.0,14.0,26.1,320.0
2021,Kingaroy State School,QLD,Primary,921.0,14.0,39.2,482.0
2021,Gargett State School,QLD,Primary,921.0,14.0,1.3,6.0
2021,Deception Bay State High School,QLD,Secondary,921.0,14.0,76.8,1027.7
2021,Collinsville State High School,QLD,Secondary,921.0,14.0,13.4,87.8
2021,South Kalgoorlie Primary School,WA,Primary,921.0,14.0,18.6,297.2
2021,Roseworth Primary School,WA,Primary,921.0,14.0,19.3,293.4
2021,Ocean View P-12 College,SA,Combined,921.0,14.0,49.9,581.0
2021,Meadows Primary School,VIC,Primary,921.0,14.0,25.8,325.0
2021,Maryborough Education Centre,VIC,Combined,921.0,14.0,89.4,1004.5
2021,Campbelltown East Public School,NSW,Primary,920.0,14.0,29.0,348.0
2021,Gorokan Public School,NSW,Primary,920.0,14.0,36.4,566.0
2021,Dundurrabin Public School,NSW,Primary,920.0,14.0,3.1,22.0
2021,Nabiac Public School,NSW,Primary,920.0,14.0,11.7,178.0
2021,Wingham Brush Public School,NSW,Primary,920.0,14.0,11.6,200.0
2021,Mayrung Public School,NSW,Primary,920.0,14.0,2.6,27.0
2021,Cringila Public School,NSW,Primary,920.0,14.0,12.1,137.0
2021,Corrimal High School,NSW,Secondary,920.0,14.0,48.3,397.0
2021,Broken Hill High School,NSW,Secondary,920.0,14.0,58.6,492.0
2021,Devenish Primary School,VIC,Primary,920.0,14.0,2.2,9.0
2021,Woorinen District Primary School,VIC,Primary,920.0,14.0,6.7,88.0
2021,Roxburgh College,VIC,Secondary,920.0,14.0,126.2,1250.4
2021,Good Samaritan Catholic Primary School,VIC,Primary,920.0,14.0,49.4,642.8
2021,Goodna State School,QLD,Primary,920.0,14.0,49.7,683.0
2021,Mackay Central State School,QLD,Primary,920.0,14.0,12.0,156.0
2021,Bundaberg North State School,QLD,Primary,920.0,14.0,25.3,308.0
2021,Granville State School,QLD,Primary,920.0,14.0,19.8,252.0
2021,Wartburg State School,QLD,Primary,920.0,14.0,1.3,17.0
2021,North Rockhampton State High School,QLD,Secondary,920.0,14.0,74.0,921.4
2021,East Waikiki Primary School,WA,Primary,920.0,14.0,23.8,410.2
2021,Greenfields Primary School,WA,Primary,920.0,14.0,22.4,356.0
2021,Merriwa Primary School,WA,Primary,920.0,14.0,20.8,365.0
2021,Pingelly Primary School,WA,Primary,920.0,14.0,8.6,94.6
2021,Christies Beach High School and Southern Vocational College,SA,Secondary,920.0,14.0,53.3,691.1
2021,O'Sullivan Beach Primary School,SA,Primary,920.0,14.0,9.6,136.0
2021,Wisemans Ferry Public School,NSW,Primary,919.0,14.0,2.6,37.0
2021,Booragul Public School,NSW,Primary,919.0,14.0,13.2,210.0
2021,Mount View High School,NSW,Secondary,919.0,14.0,74.1,943.6
2021,Harrington Public School,NSW,Primary,919.0,14.0,7.1,116.0
2021,Hillston Central School,NSW,Combined,919.0,14.0,19.2,168.8
2021,Monteagle Public School,NSW,Primary,919.0,14.0,1.4,19.0
2021,Lithgow High School,NSW,Secondary,919.0,14.0,69.6,706.0
2021,Katunga South Primary School,VIC,Primary,919.0,14.0,1.7,4.0
2021,Richmond State School,QLD,Combined,919.0,14.0,12.0,92.0
2021,Brigalow State School,QLD,Primary,919.0,14.0,1.5,18.0
2021,Tullawong State School,QLD,Primary,919.0,14.0,39.0,529.0
2021,Bentley Primary School,WA,Primary,919.0,14.0,13.9,196.6
2021,Baler Primary School,WA,Primary,919.0,14.0,35.3,519.8
2021,Dudley Park Primary School,WA,Primary,919.0,14.0,27.1,433.2
2021,Curramulka Primary School,SA,Primary,919.0,14.0,3.0,24.0
2021,Barmera Primary School,SA,Primary,919.0,14.0,13.0,185.0
2021,Stanford Merthyr Infants School,NSW,Primary,918.0,13.0,4.7,64.0
2021,St Patrick's Technical College,SA,Secondary,918.0,13.0,19.6,243.0
2021,Villawood East Public School,NSW,Primary,918.0,13.0,21.0,239.0
2021,Cartwright Public School,NSW,Primary,918.0,13.0,17.0,229.0
2021,Ambarvale High School,NSW,Secondary,918.0,13.0,69.8,842.4
2021,Cambridge Park Public School,NSW,Primary,918.0,13.0,36.1,535.0
2021,Belltrees Public School,NSW,Primary,918.0,13.0,1.4,7.0
2021,Muswellbrook Public School,NSW,Primary,918.0,13.0,27.6,491.0
2021,Toukley Public School,NSW,Primary,918.0,14.0,33.4,530.0
2021,Scone High School,NSW,Secondary,918.0,13.0,36.1,333.8
2021,Kyogle Public School,NSW,Primary,918.0,13.0,17.1,274.0
2021,Albert Park Public School,NSW,Primary,918.0,13.0,8.2,98.0
2021,Leeton High School,NSW,Secondary,918.0,14.0,48.2,463.8
2021,Captains Flat Public School,NSW,Primary,918.0,13.0,3.4,43.0
2021,Lake Heights Public School,NSW,Primary,918.0,13.0,8.7,134.0
2021,Kangaroo Flat Primary School,VIC,Primary,918.0,13.0,19.3,268.0
2021,Mahogany Rise Primary School,VIC,Primary,918.0,13.0,18.2,140.0
2021,Beverford District Primary School,VIC,Primary,918.0,13.0,3.8,28.0
2021,Inglewood State School,QLD,Combined,918.0,13.0,14.6,144.0
2021,Beaudesert State School,QLD,Primary,918.0,13.0,36.5,545.0
2021,Texas P-10 State School,QLD,Combined,918.0,14.0,16.5,158.0
2021,Ayr State High School,QLD,Secondary,918.0,13.0,46.0,512.0
2021,Our Lady of the Sacred Heart School Waiben,QLD,Primary,918.0,13.0,13.8,131.0
2021,Cairns Adventist College,QLD,Primary,918.0,13.0,6.6,82.0
2021,Our Lady of Mount Carmel School,WA,Primary,918.0,13.0,5.7,53.0
2021,Keller Road Primary School,SA,Primary,918.0,13.0,20.3,228.0
2021,Youth2Industry College,VIC,Secondary,918.0,13.0,3.9,33.0
2021,Sorell School,TAS,Combined,917.0,13.0,64.7,796.3
2021,Murrurundi Public School,NSW,Primary,917.0,13.0,3.8,52.0
2021,Hunter River High School,NSW,Secondary,917.0,13.0,72.2,898.0
2021,Bulahdelah Central School,NSW,Combined,917.0,13.0,37.7,384.0
2021,South Grafton Public School,NSW,Primary,917.0,13.0,35.4,571.0
2021,Delegate Public School,NSW,Primary,917.0,13.0,2.9,32.0
2021,Bowen State School,QLD,Primary,917.0,13.0,31.9,426.0
2021,Redbank Plains State School,QLD,Primary,917.0,13.0,45.6,729.0
2021,Atherton State School,QLD,Primary,917.0,13.0,29.5,383.0
2021,Laidley District State School,QLD,Primary,917.0,13.0,29.8,391.0
2021,Collinsville State School,QLD,Primary,917.0,13.0,6.2,92.0
2021,Newton Moore Senior High School,WA,Secondary,917.0,13.0,53.5,628.6
2021,Dianella Primary College,WA,Primary,917.0,13.0,29.9,357.2
2021,Doveton College,VIC,Combined,917.0,13.0,54.3,701.0
2021,Goodwood Primary School,TAS,Primary,916.0,13.0,11.4,110.0
2021,Fairfield West Public School,NSW,Primary,916.0,13.0,47.7,644.0
2021,Punchbowl Boys High School,NSW,Secondary,916.0,13.0,45.6,460.0
2021,James Busby High School,NSW,Secondary,916.0,13.0,67.7,640.0
2021,Stratheden Public School,NSW,Primary,916.0,13.0,1.5,13.0
2021,Stuarts Point Public School,NSW,Primary,916.0,13.0,3.9,58.0
2021,Berkeley Public School,NSW,Primary,916.0,13.0,19.4,313.0
2021,Marulan Public School,NSW,Primary,916.0,13.0,6.3,102.0
2021,Batemans Bay High School,NSW,Secondary,916.0,13.0,69.7,727.6
2021,Broken Hill Public School,NSW,Primary,916.0,13.0,13.5,168.0
2021,Eumungerie Public School,NSW,Primary,916.0,13.0,1.4,11.0
2021,St Joseph's Parish School,NSW,Primary,916.0,13.0,4.6,60.0
2021,Wendouree Primary School,VIC,Primary,916.0,13.0,10.9,142.0
2021,Moe (South Street) Primary School,VIC,Primary,916.0,13.0,23.6,320.0
2021,Herberton State School,QLD,Combined,916.0,13.0,14.7,147.0
2021,Russell Island State School,QLD,Primary,916.0,13.0,11.6,165.0
2021,Yarloop Primary School,WA,Primary,916.0,13.0,4.7,44.2
2021,South Newman Primary School,WA,Primary,916.0,13.0,26.8,395.8
2021,Geranium Primary School,SA,Primary,916.0,13.0,2.8,14.0
2021,Salisbury Primary School,SA,Primary,916.0,13.0,29.4,368.0
2021,Craigmore South Primary School,SA,Primary,916.0,13.0,18.6,276.6
2021,Munno Para Primary School,SA,Primary,916.0,13.0,26.0,334.0
2021,Katherine South Primary School,NT,Primary,916.0,13.0,16.8,278.0
2021,Warrane Primary School,TAS,Primary,915.0,13.0,13.3,131.2
2021,Forest Primary School,TAS,Primary,915.0,13.0,11.1,165.6
2021,Westerway Primary School,TAS,Primary,915.0,13.0,5.2,33.6
2021,Narrandera East Infants School,NSW,Primary,915.0,13.0,4.7,60.0
2021,John Hartley School B-6,SA,Primary,915.0,13.0,54.0,615.0
2021,Liverpool Boys High School,NSW,Secondary,915.0,13.0,47.9,498.8
2021,Cranebrook High School,NSW,Secondary,915.0,13.0,65.1,802.8
2021,Singleton High School,NSW,Secondary,915.0,13.0,77.6,1026.8
2021,Copmanhurst Public School,NSW,Primary,915.0,13.0,5.0,85.0
2021,Herons Creek Public School,NSW,Primary,915.0,13.0,2.0,23.0
2021,Springdale Heights Public School,NSW,Primary,915.0,13.0,12.6,187.0
2021,Bridgewater Primary School,VIC,Primary,915.0,13.0,3.1,9.0
2021,River Gum Primary School,VIC,Primary,915.0,13.0,41.1,536.2
2021,Lakes Entrance Secondary College,VIC,Secondary,915.0,13.0,32.1,269.6
2021,St Thomas Aquinas School,VIC,Primary,915.0,13.0,18.8,167.0
2021,Bundamba State School,QLD,Primary,915.0,13.0,32.1,481.0
2021,Ipswich North State School,QLD,Primary,915.0,13.0,15.5,234.0
2021,Woodridge North State School,QLD,Primary,915.0,13.0,36.9,483.0
2021,South Johnstone State School,QLD,Primary,915.0,13.0,2.9,35.0
2021,Yandaran State School,QLD,Primary,915.0,13.0,1.5,14.0
2021,Braeside Primary School,WA,Primary,915.0,13.0,13.5,185.0
2021,Penong Primary School,SA,Primary,915.0,13.0,3.6,39.0
2021,Humpty Doo Primary School,NT,Primary,915.0,13.0,27.2,341.0
2021,Austins Ferry Primary School,TAS,Primary,915.0,13.0,35.0,501.0
2021,Havenview Primary School,TAS,Primary,914.0,12.0,9.1,129.6
2021,New Norfolk Primary School,TAS,Primary,914.0,12.0,16.3,200.6
2021,Liverpool West Public School,NSW,Primary,914.0,12.0,46.0,659.0
2021,Prairievale Public School,NSW,Primary,914.0,12.0,31.7,435.0
2021,Doonside High School,NSW,Secondary,914.0,12.0,59.6,673.8
2021,Toronto Public School,NSW,Primary,914.0,12.0,15.0,202.0
2021,Harwood Island Public School,NSW,Primary,914.0,12.0,2.6,41.0
2021,Aldavilla Public School,NSW,Primary,914.0,12.0,16.9,307.0
2021,Carroll Public School,NSW,Primary,914.0,12.0,2.5,35.0
2021,Narrabri West Public School,NSW,Primary,914.0,12.0,21.0,313.0
2021,Batlow Technology School,NSW,Combined,914.0,12.0,14.1,117.0
2021,Dunedoo Central School,NSW,Combined,914.0,12.0,18.5,157.6
2021,Wallerawang Public School,NSW,Primary,914.0,12.0,17.7,242.0
2021,Parkes High School,NSW,Secondary,914.0,12.0,64.8,518.6
2021,St Narsai Assyrian Christian College,NSW,Secondary,914.0,12.0,54.2,637.0
2021,Mount Larcom State School,QLD,Combined,914.0,12.0,9.9,95.0
2021,Ashwell State School,QLD,Primary,914.0,12.0,5.0,69.0
2021,Ipswich East State School,QLD,Primary,914.0,12.0,30.5,308.0
2021,Rosedale State School,QLD,Combined,914.0,12.0,27.2,290.8
2021,Gordonvale State High School,QLD,Secondary,914.0,13.0,64.1,754.0
2021,Hedland Senior High School,WA,Secondary,914.0,12.0,70.9,964.0
2021,Cooloongup Primary School,WA,Primary,914.0,12.0,25.0,356.2
2021,Elizabeth North Primary School,SA,Primary,914.0,12.0,48.4,637.0
2021,Southern Cross School of Distance Education,NSW,Combined,914.0,12.0,116.6,533.2
2021,Ulverstone Secondary College,TAS,Secondary,913.0,12.0,46.3,593.4
2021,Springfield Gardens Primary School,TAS,Primary,913.0,12.0,21.5,239.6
2021,South George Town Primary School,TAS,Primary,913.0,12.0,14.6,193.8
2021,Beaconsfield Primary School,TAS,Primary,913.0,12.0,17.2,215.6
2021,Ambarvale Public School,NSW,Primary,913.0,12.0,24.8,385.0
2021,Broke Public School,NSW,Primary,913.0,12.0,3.9,51.0
2021,Long Flat Public School,NSW,Primary,913.0,12.0,5.1,42.0
2021,Kootingal Public School,NSW,Primary,913.0,12.0,11.5,175.0
2021,Quirindi Public School,NSW,Primary,913.0,12.0,16.6,273.0
2021,Beckom Public School,NSW,Primary,913.0,12.0,1.4,7.0
2021,Coleambally Central School,NSW,Combined,913.0,12.0,24.2,163.0
2021,Franklin Public School,NSW,Primary,913.0,12.0,16.4,266.0
2021,Bega Valley Public School,NSW,Primary,913.0,12.0,23.9,303.0
2021,Kanahooka High School,NSW,Secondary,913.0,12.0,62.1,639.8
2021,Karingal Heights Primary School,VIC,Primary,913.0,12.0,6.6,75.2
2021,River City Christian College,VIC,Combined,913.0,12.0,7.8,46.0
2021,Mount Tarampa State School,QLD,Primary,913.0,12.0,3.1,46.0
2021,Nagoorin State School,QLD,Primary,913.0,12.0,2.4,24.0
2021,Kia-Ora State School,QLD,Primary,913.0,12.0,3.6,43.0
2021,Trinity Bay State High School,QLD,Secondary,913.0,12.0,148.8,1811.2
2021,Home Hill State High School,QLD,Secondary,913.0,12.0,25.7,233.0
2021,Champion Bay Senior High School,WA,Secondary,913.0,12.0,64.3,749.4
2021,Boyare Primary School,WA,Primary,913.0,12.0,14.2,207.0
2021,Swallowcliffe School P-6,SA,Primary,913.0,12.0,38.2,456.0
2021,St Paul's Catholic School,TAS,Primary,912.0,12.0,13.7,172.0
2021,Tasman District School,TAS,Combined,912.0,12.0,19.0,191.0
2021,Busby West Public School,NSW,Primary,912.0,12.0,31.1,349.0
2021,Birrong Boys High School,NSW,Secondary,912.0,12.0,39.2,381.0
2021,Cambridge Park High School,NSW,Secondary,912.0,12.0,59.9,647.0
2021,The Entrance Public School,NSW,Primary,912.0,12.0,29.1,442.0
2021,Boree Creek Public School,NSW,Primary,912.0,12.0,2.6,30.0
2021,Conargo Public School,NSW,Primary,912.0,12.0,1.3,10.0
2021,Gundagai High School,NSW,Secondary,912.0,12.0,24.6,193.0
2021,Tirranna Public School,NSW,Primary,912.0,12.0,1.3,8.0
2021,Cobar High School,NSW,Secondary,912.0,12.0,29.8,199.0
2021,Kempsey Adventist School,NSW,Combined,912.0,12.0,48.4,562.0
2021,Hampton Park Secondary College,VIC,Secondary,912.0,12.0,90.6,1127.3
2021,Blackall State School,QLD,Combined,912.0,12.0,10.1,84.0
2021,Dallarnil State School,QLD,Primary,912.0,12.0,2.5,32.0
2021,Park Avenue State School,QLD,Primary,912.0,12.0,14.7,143.2
2021,Wallaville State School,QLD,Primary,912.0,12.0,3.4,50.0
2021,Churchill State School,QLD,Primary,912.0,12.0,23.5,326.0
2021,St Maria Goretti School,QLD,Primary,912.0,12.0,3.6,29.0
2021,Westfield Park Primary School,WA,Primary,912.0,12.0,19.2,275.6
2021,Kalangadoo Primary School,SA,Primary,912.0,12.0,4.0,30.0
2021,Nicolson Avenue Primary School,SA,Primary,912.0,12.0,27.0,365.0
2021,Penshurst Primary School,VIC,Primary,911.0,11.0,2.2,21.0
2021,Fairfield Heights Public School,NSW,Primary,911.0,12.0,51.3,812.0
2021,Bass High School,NSW,Secondary,911.0,12.0,59.5,647.2
2021,Crawford Public School,NSW,Primary,911.0,11.0,38.1,461.0
2021,Colyton High School,NSW,Secondary,911.0,11.0,65.7,849.6
2021,Taree West Public School,NSW,Primary,911.0,11.0,29.0,479.0
2021,"The Rivers Secondary College, Kadina High Campus",NSW,Secondary,911.0,12.0,47.1,354.2
2021,Balranald Central School,NSW,Combined,911.0,12.0,19.4,158.0
2021,Dubbo South Public School,NSW,Primary,911.0,12.0,41.1,606.0
2021,Lyndhurst Public School,NSW,Primary,911.0,12.0,1.4,13.0
2021,Mooroopna Primary School,VIC,Primary,911.0,12.0,19.0,222.0
2021,Dandenong South Primary School,VIC,Primary,911.0,11.0,46.6,589.0
2021,Churchill North Primary School,VIC,Primary,911.0,11.0,10.4,154.0
2021,Meadow Heights Primary School,VIC,Primary,911.0,12.0,29.7,385.0
2021,Glenroy Secondary College,VIC,Secondary,911.0,12.0,45.6,434.6
2021,Gracemere State School,QLD,Primary,911.0,12.0,19.4,279.0
2021,Toowoomba North State School,QLD,Primary,911.0,12.0,16.9,216.0
